YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SPEED,CADENCE,POWER,HEART_RATE,FRONT_GEAR_STAGES,REAR_GEAR_STAGES
2016,5,1,12,44,44,0,0,,133,,
2016,5,1,12,44,45,25,60,,134,,
2016,5,1,12,44,46,22,33,,135,,
2016,5,1,12,44,47,22,98,,135,,
2016,5,1,12,44,48,22,98,,136,,
2016,5,1,12,44,49,22,98,,136,,
2016,5,1,12,44,50,22,100,,138,,
2016,5,1,12,44,51,24,104,,138,,
2016,5,1,12,44,52,23,105,,139,,
2016,5,1,12,44,53,23,104,,139,,
2016,5,1,12,44,54,23,104,,140,,
2016,5,1,12,44,55,23,104,,142,,
2016,5,1,12,44,56,23,104,,142,,
2016,5,1,12,44,57,23,104,,141,,
2016,5,1,12,44,58,0,0,,142,,
2016,5,1,12,44,59,0,0,,142,,
2016,5,1,12,45,0,0,0,,142,,
2016,5,1,12,45,1,0,0,,142,,
2016,5,1,12,45,2,0,0,,142,,
2016,5,1,12,45,3,0,0,,142,,
2016,5,1,12,45,4,0,0,,142,,
2016,5,1,12,45,5,0,0,,142,,
2016,5,1,12,45,6,0,0,,142,,
2016,5,1,12,45,7,0,0,,143,,
2016,5,1,12,45,8,0,0,,144,,
2016,5,1,12,45,9,0,0,,144,,
2016,5,1,12,45,10,0,0,,144,,
2016,5,1,12,45,11,0,0,,144,,
2016,5,1,12,45,12,0,0,,145,,
2016,5,1,12,45,13,0,0,,145,,
2016,5,1,12,45,14,24,84,,146,,
2016,5,1,12,45,15,24,84,,146,,
2016,5,1,12,45,16,24,19,,144,,
2016,5,1,12,45,17,23,94,,144,,
2016,5,1,12,45,18,23,94,,144,,
2016,5,1,12,45,19,24,98,,144,,
2016,5,1,12,45,20,24,98,,145,,
2016,5,1,12,45,21,24,96,,144,,
2016,5,1,12,45,22,22,96,,144,,
2016,5,1,12,45,23,22,29,,145,,
2016,5,1,12,45,24,22,94,,145,,
2016,5,1,12,45,25,22,97,,145,,
2016,5,1,12,45,26,22,97,,146,,
2016,5,1,12,45,27,22,100,,146,,
2016,5,1,12,45,28,22,100,,146,,
2016,5,1,12,45,29,22,100,,146,,
2016,5,1,12,45,30,22,100,,146,,
2016,5,1,12,45,31,22,100,,146,,
2016,5,1,12,45,32,0,0,,147,,
2016,5,1,12,45,33,0,0,,147,,
2016,5,1,12,45,34,0,0,,146,,
2016,5,1,12,45,35,0,0,,145,,
2016,5,1,12,45,36,0,0,,145,,
2016,5,1,12,45,37,24,109,,145,,
2016,5,1,12,45,38,24,108,,145,,
2016,5,1,12,45,39,24,109,,144,,
2016,5,1,12,45,40,24,110,,143,,
2016,5,1,12,45,41,24,78,,143,,
2016,5,1,12,45,42,23,78,,142,,
2016,5,1,12,45,43,23,28,,142,,
2016,5,1,12,45,44,22,28,,142,,
2016,5,1,12,45,45,21,97,,140,,
2016,5,1,12,45,46,21,93,,140,,
2016,5,1,12,45,47,20,89,,138,,
2016,5,1,12,45,48,20,89,,137,,
2016,5,1,12,45,49,19,86,,137,,
2016,5,1,12,45,50,19,86,,135,,
2016,5,1,12,45,51,19,86,,135,,
2016,5,1,12,45,52,19,86,,134,,
2016,5,1,12,45,53,19,86,,134,,
2016,5,1,12,45,54,0,0,,133,,
2016,5,1,12,45,55,0,0,,133,,
2016,5,1,12,45,56,0,0,,133,,
2016,5,1,12,45,57,0,0,,133,,
2016,5,1,12,45,58,0,0,,133,,
2016,5,1,12,45,59,0,0,,133,,
2016,5,1,12,46,0,0,0,,0,,
2016,5,1,12,46,1,0,0,,122,,
2016,5,1,12,46,2,0,0,,123,,
2016,5,1,12,46,3,0,0,,123,,
2016,5,1,12,46,4,0,0,,121,,
2016,5,1,12,46,5,0,0,,119,,
2016,5,1,12,46,6,0,0,,119,,
2016,5,1,12,46,7,0,0,,118,,
2016,5,1,12,46,8,0,0,,118,,
2016,5,1,12,46,9,0,0,,118,,
2016,5,1,12,46,10,0,0,,117,,
2016,5,1,12,46,11,0,0,,117,,
2016,5,1,12,46,12,0,0,,113,,
2016,5,1,12,46,13,0,0,,110,,
2016,5,1,12,46,14,0,0,,106,,
2016,5,1,12,46,15,0,0,,105,,
2016,5,1,12,46,16,0,0,,105,,
2016,5,1,12,46,17,0,0,,107,,
2016,5,1,12,46,18,0,0,,109,,
2016,5,1,12,46,19,0,0,,109,,
2016,5,1,12,46,20,0,0,,109,,
2016,5,1,12,46,21,0,0,,109,,
2016,5,1,12,46,22,0,0,,110,,
2016,5,1,12,46,23,0,0,,110,,
2016,5,1,12,46,24,0,0,,109,,
2016,5,1,12,46,25,0,0,,109,,
2016,5,1,12,46,26,0,0,,109,,
2016,5,1,12,46,27,0,0,,109,,
2016,5,1,12,46,28,0,0,,109,,
2016,5,1,12,46,29,0,0,,109,,
2016,5,1,12,46,30,0,0,,109,,
