YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SPEED,CADENCE,POWER,HEART_RATE,FRONT_GEAR_STAGES,REAR_GEAR_STAGES
2016,6,18,13,7,10,33,87,,122,,
2016,6,18,13,7,11,32,86,,122,,
2016,6,18,13,7,12,31,85,,122,,
2016,6,18,13,7,13,30,83,,124,,
2016,6,18,13,7,14,29,79,,124,,
2016,6,18,13,7,15,28,76,,124,,
2016,6,18,13,7,16,28,76,,124,,
2016,6,18,13,7,17,28,75,,125,,
2016,6,18,13,7,18,27,75,,125,,
2016,6,18,13,7,19,27,75,,126,,
2016,6,18,13,7,20,27,75,,126,,
2016,6,18,13,7,21,28,76,,126,,
2016,6,18,13,7,22,28,76,,126,,
2016,6,18,13,7,23,28,76,,128,,
2016,6,18,13,7,24,28,76,,129,,
2016,6,18,13,7,25,28,76,,130,,
2016,6,18,13,7,26,28,76,,130,,
2016,6,18,13,7,27,29,77,,131,,
2016,6,18,13,7,28,29,79,,131,,
2016,6,18,13,7,29,30,80,,131,,
2016,6,18,13,7,30,30,82,,131,,
2016,6,18,13,7,31,31,86,,132,,
2016,6,18,13,7,32,32,86,,132,,
2016,6,18,13,7,33,32,88,,133,,
2016,6,18,13,7,34,33,88,,133,,
2016,6,18,13,7,35,33,89,,133,,
2016,6,18,13,7,36,33,89,,133,,
2016,6,18,13,7,37,33,89,,133,,
2016,6,18,13,7,38,32,89,,134,,
2016,6,18,13,7,39,32,89,,135,,
2016,6,18,13,7,40,32,88,,136,,
2016,6,18,13,7,41,32,88,,136,,
2016,6,18,13,7,42,32,87,,137,,
2016,6,18,13,7,43,32,87,,137,,
2016,6,18,13,7,44,32,87,,138,,
2016,6,18,13,7,45,32,87,,138,,
2016,6,18,13,7,46,32,88,,139,,
2016,6,18,13,7,47,33,88,,139,,
2016,6,18,13,7,48,33,88,,140,,
2016,6,18,13,7,49,33,89,,140,,
2016,6,18,13,7,50,34,92,,140,,
2016,6,18,13,7,51,35,94,,140,,
2016,6,18,13,7,52,35,94,,140,,
2016,6,18,13,7,53,35,94,,140,,
2016,6,18,13,7,54,35,95,,139,,
2016,6,18,13,7,55,35,96,,139,,
2016,6,18,13,7,56,36,96,,137,,
2016,6,18,13,7,57,36,97,,137,,
2016,6,18,13,7,58,36,98,,136,,
2016,6,18,13,7,59,37,99,,135,,
2016,6,18,13,8,0,37,100,,135,,
2016,6,18,13,8,1,37,101,,135,,
2016,6,18,13,8,2,38,77,,134,,
2016,6,18,13,8,3,39,77,,134,,
2016,6,18,13,8,4,37,77,,132,,
2016,6,18,13,8,5,34,77,,131,,
2016,6,18,13,8,6,31,17,,129,,
2016,6,18,13,8,7,28,17,,126,,
2016,6,18,13,8,8,28,77,,125,,
2016,6,18,13,8,9,29,77,,123,,
2016,6,18,13,8,10,30,80,,124,,
2016,6,18,13,8,11,30,83,,125,,
2016,6,18,13,8,12,31,83,,126,,
2016,6,18,13,8,13,32,85,,126,,
2016,6,18,13,8,14,33,90,,126,,
2016,6,18,13,8,15,34,92,,126,,
2016,6,18,13,8,16,34,92,,127,,
2016,6,18,13,8,17,34,93,,128,,
2016,6,18,13,8,18,35,95,,128,,
2016,6,18,13,8,19,36,97,,127,,
2016,6,18,13,8,20,37,100,,128,,
2016,6,18,13,8,21,37,102,,127,,
2016,6,18,13,8,22,38,102,,127,,
2016,6,18,13,8,23,38,103,,127,,
2016,6,18,13,8,24,38,104,,128,,
2016,6,18,13,8,25,38,104,,127,,
2016,6,18,13,8,26,38,104,,127,,
2016,6,18,13,8,27,38,104,,127,,
2016,6,18,13,8,28,38,104,,128,,
2016,6,18,13,8,29,38,102,,127,,
2016,6,18,13,8,30,39,92,,127,,
2016,6,18,13,8,31,39,94,,127,,
2016,6,18,13,8,32,39,95,,127,,
2016,6,18,13,8,33,39,95,,128,,
2016,6,18,13,8,34,40,95,,128,,
2016,6,18,13,8,35,40,95,,129,,
2016,6,18,13,8,36,40,95,,129,,
2016,6,18,13,8,37,40,95,,129,,
2016,6,18,13,8,38,40,95,,129,,
2016,6,18,13,8,39,40,96,,130,,
2016,6,18,13,8,40,40,96,,130,,
2016,6,18,13,8,41,39,94,,131,,
2016,6,18,13,8,42,39,93,,132,,
2016,6,18,13,8,43,38,92,,132,,
2016,6,18,13,8,44,38,92,,133,,
2016,6,18,13,8,45,38,91,,134,,
2016,6,18,13,8,46,37,91,,134,,
2016,6,18,13,8,47,37,90,,134,,
2016,6,18,13,8,48,37,89,,135,,
2016,6,18,13,8,49,37,89,,135,,
2016,6,18,13,8,50,37,89,,137,,
2016,6,18,13,8,51,37,89,,137,,
2016,6,18,13,8,52,37,89,,137,,
2016,6,18,13,8,53,38,90,,139,,
2016,6,18,13,8,54,38,91,,140,,
2016,6,18,13,8,55,37,90,,140,,
2016,6,18,13,8,56,37,90,,141,,
2016,6,18,13,8,57,37,89,,141,,
2016,6,18,13,8,58,37,89,,141,,
2016,6,18,13,8,59,37,89,,141,,
2016,6,18,13,9,0,37,88,,140,,
2016,6,18,13,9,1,37,88,,140,,
2016,6,18,13,9,2,37,89,,140,,
2016,6,18,13,9,3,37,89,,141,,
2016,6,18,13,9,4,37,89,,141,,
2016,6,18,13,9,5,38,90,,141,,
2016,6,18,13,9,6,39,92,,140,,
2016,6,18,13,9,7,39,92,,140,,
2016,6,18,13,9,8,39,93,,140,,
2016,6,18,13,9,9,39,94,,141,,
2016,6,18,13,9,10,40,95,,141,,
2016,6,18,13,9,11,40,95,,141,,
2016,6,18,13,9,12,40,96,,141,,
2016,6,18,13,9,13,40,97,,141,,
2016,6,18,13,9,14,40,97,,140,,
2016,6,18,13,9,15,41,97,,140,,
2016,6,18,13,9,16,40,97,,139,,
2016,6,18,13,9,17,41,97,,138,,
2016,6,18,13,9,18,40,97,,137,,
2016,6,18,13,9,19,40,97,,137,,
2016,6,18,13,9,20,40,97,,137,,
2016,6,18,13,9,21,40,96,,137,,
2016,6,18,13,9,22,39,95,,137,,
2016,6,18,13,9,23,39,93,,136,,
2016,6,18,13,9,24,39,93,,136,,
2016,6,18,13,9,25,39,93,,136,,
2016,6,18,13,9,26,39,93,,136,,
2016,6,18,13,9,27,39,93,,136,,
2016,6,18,13,9,28,39,94,,136,,
2016,6,18,13,9,29,39,94,,136,,
2016,6,18,13,9,30,39,94,,136,,
2016,6,18,13,9,31,39,93,,137,,
2016,6,18,13,9,32,39,93,,137,,
2016,6,18,13,9,33,39,93,,137,,
2016,6,18,13,9,34,38,92,,137,,
2016,6,18,13,9,35,38,92,,137,,
2016,6,18,13,9,36,38,92,,137,,
2016,6,18,13,9,37,37,90,,137,,
2016,6,18,13,9,38,37,88,,137,,
2016,6,18,13,9,39,36,86,,137,,
2016,6,18,13,9,40,35,84,,137,,
2016,6,18,13,9,41,34,93,,137,,
2016,6,18,13,9,42,34,92,,137,,
2016,6,18,13,9,43,34,92,,137,,
2016,6,18,13,9,44,34,92,,138,,
2016,6,18,13,9,45,34,92,,138,,
2016,6,18,13,9,46,34,92,,138,,
2016,6,18,13,9,47,34,92,,138,,
2016,6,18,13,9,48,33,92,,138,,
2016,6,18,13,9,49,33,91,,138,,
2016,6,18,13,9,50,33,91,,138,,
2016,6,18,13,9,51,33,89,,139,,
2016,6,18,13,9,52,32,88,,139,,
2016,6,18,13,9,53,33,89,,140,,
2016,6,18,13,9,54,33,89,,140,,
2016,6,18,13,9,55,33,89,,140,,
2016,6,18,13,9,56,32,89,,141,,
2016,6,18,13,9,57,32,88,,141,,
2016,6,18,13,9,58,32,88,,141,,
2016,6,18,13,9,59,32,88,,141,,
2016,6,18,13,10,0,32,88,,141,,
2016,6,18,13,10,1,32,86,,141,,
2016,6,18,13,10,2,31,85,,141,,
2016,6,18,13,10,3,31,85,,141,,
2016,6,18,13,10,4,31,85,,141,,
2016,6,18,13,10,5,31,85,,141,,
2016,6,18,13,10,6,31,84,,141,,
2016,6,18,13,10,7,31,84,,141,,
2016,6,18,13,10,8,31,84,,141,,
2016,6,18,13,10,9,30,84,,141,,
2016,6,18,13,10,10,30,82,,142,,
2016,6,18,13,10,11,30,82,,142,,
2016,6,18,13,10,12,30,83,,142,,
2016,6,18,13,10,13,30,89,,142,,
2016,6,18,13,10,14,30,91,,142,,
2016,6,18,13,10,15,29,90,,142,,
2016,6,18,13,10,16,30,90,,142,,
2016,6,18,13,10,17,29,90,,142,,
2016,6,18,13,10,18,30,90,,141,,
2016,6,18,13,10,19,30,92,,142,,
2016,6,18,13,10,20,30,92,,141,,
2016,6,18,13,10,21,30,91,,141,,
2016,6,18,13,10,22,30,91,,141,,
2016,6,18,13,10,23,30,91,,140,,
2016,6,18,13,10,24,30,91,,140,,
2016,6,18,13,10,25,30,91,,140,,
2016,6,18,13,10,26,30,92,,140,,
2016,6,18,13,10,27,31,93,,140,,
2016,6,18,13,10,28,31,94,,141,,
2016,6,18,13,10,29,31,95,,140,,
2016,6,18,13,10,30,31,96,,139,,
2016,6,18,13,10,31,32,96,,139,,
2016,6,18,13,10,32,32,97,,137,,
2016,6,18,13,10,33,32,98,,136,,
2016,6,18,13,10,34,32,98,,136,,
2016,6,18,13,10,35,32,99,,135,,
2016,6,18,13,10,36,33,94,,135,,
2016,6,18,13,10,37,33,90,,135,,
2016,6,18,13,10,38,33,90,,135,,
2016,6,18,13,10,39,33,91,,136,,
2016,6,18,13,10,40,33,91,,137,,
2016,6,18,13,10,41,33,91,,137,,
2016,6,18,13,10,42,33,91,,136,,
2016,6,18,13,10,43,35,94,,136,,
2016,6,18,13,10,44,35,96,,135,,
2016,6,18,13,10,45,36,96,,134,,
2016,6,18,13,10,46,36,98,,133,,
2016,6,18,13,10,47,36,99,,132,,
2016,6,18,13,10,48,37,100,,133,,
2016,6,18,13,10,49,37,100,,133,,
2016,6,18,13,10,50,37,101,,134,,
2016,6,18,13,10,51,38,102,,135,,
2016,6,18,13,10,52,38,102,,133,,
2016,6,18,13,10,53,38,103,,130,,
2016,6,18,13,10,54,38,103,,128,,
2016,6,18,13,10,55,38,92,,127,,
2016,6,18,13,10,56,38,92,,127,,
2016,6,18,13,10,57,39,94,,128,,
2016,6,18,13,10,58,39,94,,129,,
2016,6,18,13,10,59,40,95,,129,,
2016,6,18,13,11,0,39,95,,128,,
2016,6,18,13,11,1,39,95,,128,,
2016,6,18,13,11,2,39,94,,128,,
2016,6,18,13,11,3,39,94,,129,,
2016,6,18,13,11,4,39,94,,129,,
2016,6,18,13,11,5,38,92,,129,,
2016,6,18,13,11,6,38,92,,128,,
2016,6,18,13,11,7,38,92,,129,,
2016,6,18,13,11,8,39,92,,129,,
2016,6,18,13,11,9,39,92,,130,,
2016,6,18,13,11,10,38,93,,129,,
2016,6,18,13,11,11,38,93,,130,,
2016,6,18,13,11,12,38,92,,130,,
2016,6,18,13,11,13,38,92,,131,,
2016,6,18,13,11,14,38,92,,131,,
2016,6,18,13,11,15,38,92,,131,,
2016,6,18,13,11,16,38,92,,132,,
2016,6,18,13,11,17,39,92,,132,,
2016,6,18,13,11,18,39,93,,132,,
2016,6,18,13,11,19,39,93,,132,,
2016,6,18,13,11,20,39,94,,132,,
2016,6,18,13,11,21,39,94,,132,,
2016,6,18,13,11,22,39,94,,132,,
2016,6,18,13,11,23,39,95,,133,,
2016,6,18,13,11,24,40,95,,133,,
2016,6,18,13,11,25,40,95,,133,,
2016,6,18,13,11,26,40,95,,133,,
2016,6,18,13,11,27,40,96,,132,,
2016,6,18,13,11,28,40,96,,132,,
2016,6,18,13,11,29,40,97,,132,,
2016,6,18,13,11,30,40,97,,133,,
2016,6,18,13,11,31,40,97,,133,,
2016,6,18,13,11,32,40,97,,134,,
2016,6,18,13,11,33,40,97,,134,,
2016,6,18,13,11,34,41,97,,134,,
2016,6,18,13,11,35,42,100,,134,,
2016,6,18,13,11,36,42,100,,133,,
2016,6,18,13,11,37,42,100,,132,,
2016,6,18,13,11,38,42,100,,132,,
2016,6,18,13,11,39,42,100,,132,,
2016,6,18,13,11,40,42,100,,132,,
2016,6,18,13,11,41,42,99,,132,,
2016,6,18,13,11,42,42,100,,131,,
2016,6,18,13,11,43,42,101,,130,,
2016,6,18,13,11,44,43,101,,130,,
2016,6,18,13,11,45,43,103,,129,,
2016,6,18,13,11,46,43,105,,128,,
2016,6,18,13,11,47,44,105,,128,,
2016,6,18,13,11,48,44,105,,128,,
2016,6,18,13,11,49,44,106,,127,,
2016,6,18,13,11,50,44,106,,128,,
2016,6,18,13,11,51,44,105,,128,,
2016,6,18,13,11,52,44,106,,128,,
2016,6,18,13,11,53,44,106,,129,,
2016,6,18,13,11,54,44,106,,129,,
2016,6,18,13,11,55,44,106,,129,,
2016,6,18,13,11,56,44,105,,129,,
2016,6,18,13,11,57,43,105,,129,,
2016,6,18,13,11,58,43,104,,128,,
2016,6,18,13,11,59,44,105,,127,,
2016,6,18,13,12,0,44,105,,126,,
2016,6,18,13,12,1,44,105,,126,,
2016,6,18,13,12,2,44,105,,126,,
2016,6,18,13,12,3,44,106,,126,,
2016,6,18,13,12,4,44,106,,126,,
2016,6,18,13,12,5,45,107,,125,,
2016,6,18,13,12,6,45,107,,124,,
2016,6,18,13,12,7,45,108,,123,,
2016,6,18,13,12,8,45,108,,123,,
2016,6,18,13,12,9,45,108,,123,,
2016,6,18,13,12,10,45,109,,124,,
2016,6,18,13,12,11,46,110,,124,,
2016,6,18,13,12,12,46,74,,124,,
2016,6,18,13,12,13,46,66,,123,,
2016,6,18,13,12,14,46,67,,123,,
2016,6,18,13,12,15,47,75,,120,,
2016,6,18,13,12,16,47,90,,119,,
2016,6,18,13,12,17,48,91,,118,,
2016,6,18,13,12,18,49,92,,119,,
2016,6,18,13,12,19,50,95,,119,,
2016,6,18,13,12,20,52,99,,119,,
2016,6,18,13,12,21,54,99,,120,,
2016,6,18,13,12,22,55,26,,120,,
2016,6,18,13,12,23,57,107,,119,,
2016,6,18,13,12,24,58,111,,117,,
2016,6,18,13,12,25,59,112,,115,,
2016,6,18,13,12,26,60,113,,115,,
2016,6,18,13,12,27,60,114,,115,,
2016,6,18,13,12,28,61,116,,116,,
2016,6,18,13,12,29,62,118,,118,,
2016,6,18,13,12,30,62,119,,120,,
2016,6,18,13,12,31,62,119,,123,,
2016,6,18,13,12,32,62,119,,125,,
2016,6,18,13,12,33,62,119,,125,,
2016,6,18,13,12,34,62,119,,125,,
2016,6,18,13,12,35,62,119,,125,,
2016,6,18,13,12,36,61,118,,125,,
2016,6,18,13,12,37,60,117,,126,,
2016,6,18,13,12,38,60,114,,127,,
2016,6,18,13,12,39,59,112,,129,,
2016,6,18,13,12,40,58,112,,131,,
2016,6,18,13,12,41,57,110,,132,,
2016,6,18,13,12,42,57,108,,132,,
2016,6,18,13,12,43,55,106,,132,,
2016,6,18,13,12,44,55,105,,131,,
2016,6,18,13,12,45,54,104,,130,,
2016,6,18,13,12,46,53,102,,129,,
2016,6,18,13,12,47,52,77,,128,,
2016,6,18,13,12,48,51,69,,128,,
2016,6,18,13,12,49,50,69,,128,,
2016,6,18,13,12,50,49,74,,127,,
2016,6,18,13,12,51,42,60,,126,,
2016,6,18,13,12,52,40,60,,126,,
2016,6,18,13,12,53,27,60,,126,,
2016,6,18,13,12,54,19,19,,124,,
2016,6,18,13,12,55,19,76,,122,,
2016,6,18,13,12,56,20,78,,122,,
2016,6,18,13,12,57,21,86,,121,,
2016,6,18,13,12,58,22,88,,122,,
2016,6,18,13,12,59,22,92,,123,,
2016,6,18,13,13,0,23,94,,124,,
2016,6,18,13,13,1,24,96,,125,,
2016,6,18,13,13,2,24,97,,126,,
2016,6,18,13,13,3,24,97,,127,,
2016,6,18,13,13,4,25,100,,128,,
2016,6,18,13,13,5,25,95,,128,,
2016,6,18,13,13,6,26,91,,128,,
2016,6,18,13,13,7,27,95,,127,,
2016,6,18,13,13,8,29,92,,126,,
2016,6,18,13,13,9,29,94,,125,,
2016,6,18,13,13,10,29,96,,125,,
2016,6,18,13,13,11,30,97,,125,,
2016,6,18,13,13,12,30,99,,125,,
2016,6,18,13,13,13,30,99,,125,,
2016,6,18,13,13,14,30,100,,125,,
2016,6,18,13,13,15,31,100,,125,,
2016,6,18,13,13,16,31,100,,125,,
2016,6,18,13,13,17,32,100,,123,,
2016,6,18,13,13,18,32,0,,122,,
