YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SPEED,CADENCE,POWER,HEART_RATE,FRONT_GEAR_STAGES,REAR_GEAR_STAGES
2016,5,1,12,19,16,0,0,,136,,
2016,5,1,12,19,17,0,0,,136,,
2016,5,1,12,19,18,0,0,,136,,
2016,5,1,12,19,19,0,0,,137,,
2016,5,1,12,19,20,0,0,,137,,
2016,5,1,12,19,21,0,0,,139,,
2016,5,1,12,19,22,0,0,,139,,
2016,5,1,12,19,23,0,0,,139,,
2016,5,1,12,19,24,0,0,,139,,
2016,5,1,12,19,25,0,0,,140,,
2016,5,1,12,19,26,0,0,,140,,
2016,5,1,12,19,27,0,0,,141,,
2016,5,1,12,19,28,0,0,,141,,
2016,5,1,12,19,29,0,0,,141,,
2016,5,1,12,19,30,0,0,,141,,
2016,5,1,12,19,31,0,0,,141,,
2016,5,1,12,19,32,0,0,,141,,
2016,5,1,12,19,33,0,0,,142,,
2016,5,1,12,19,34,0,0,,142,,
2016,5,1,12,19,35,0,0,,142,,
2016,5,1,12,19,36,0,0,,143,,
2016,5,1,12,19,37,0,0,,144,,
2016,5,1,12,19,38,0,0,,144,,
2016,5,1,12,19,39,0,0,,144,,
2016,5,1,12,19,40,0,0,,146,,
2016,5,1,12,19,41,0,0,,146,,
2016,5,1,12,19,42,0,0,,146,,
2016,5,1,12,19,43,13,94,,146,,
2016,5,1,12,19,44,13,94,,146,,
2016,5,1,12,19,45,14,97,,146,,
2016,5,1,12,19,46,13,97,,146,,
2016,5,1,12,19,47,13,96,,146,,
2016,5,1,12,19,48,13,96,,146,,
2016,5,1,12,19,49,13,93,,146,,
2016,5,1,12,19,50,13,93,,146,,
2016,5,1,12,19,51,14,96,,145,,
2016,5,1,12,19,52,14,97,,145,,
2016,5,1,12,19,53,14,97,,145,,
2016,5,1,12,19,54,13,97,,145,,
2016,5,1,12,19,55,14,97,,145,,
2016,5,1,12,19,56,14,101,,145,,
2016,5,1,12,19,57,14,101,,146,,
2016,5,1,12,19,58,14,92,,146,,
2016,5,1,12,19,59,14,92,,145,,
2016,5,1,12,20,0,15,95,,146,,
2016,5,1,12,20,1,15,95,,146,,
2016,5,1,12,20,2,15,95,,146,,
2016,5,1,12,20,3,15,98,,146,,
2016,5,1,12,20,4,15,98,,146,,
2016,5,1,12,20,5,15,98,,146,,
2016,5,1,12,20,6,15,98,,145,,
2016,5,1,12,20,7,15,98,,145,,
2016,5,1,12,20,8,0,0,,145,,
2016,5,1,12,20,9,0,0,,145,,
2016,5,1,12,20,10,0,0,,144,,
2016,5,1,12,20,11,0,0,,144,,
2016,5,1,12,20,12,0,0,,144,,
2016,5,1,12,20,13,0,0,,144,,
2016,5,1,12,20,14,0,0,,143,,
2016,5,1,12,20,15,0,0,,143,,
2016,5,1,12,20,16,0,0,,144,,
2016,5,1,12,20,17,0,0,,144,,
2016,5,1,12,20,18,0,0,,143,,
2016,5,1,12,20,19,0,0,,141,,
2016,5,1,12,20,20,0,0,,138,,
2016,5,1,12,20,21,0,0,,138,,
2016,5,1,12,20,22,0,0,,138,,
2016,5,1,12,20,23,0,0,,140,,
2016,5,1,12,20,24,16,90,,140,,
2016,5,1,12,20,25,18,90,,139,,
2016,5,1,12,20,26,17,90,,138,,
2016,5,1,12,20,27,17,90,,138,,
2016,5,1,12,20,28,17,90,,138,,
2016,5,1,12,20,29,17,90,,136,,
2016,5,1,12,20,30,17,90,,135,,
2016,5,1,12,20,31,0,0,,133,,
2016,5,1,12,20,32,0,0,,133,,
2016,5,1,12,20,33,0,0,,133,,
2016,5,1,12,20,34,0,0,,133,,
2016,5,1,12,20,35,0,0,,133,,
2016,5,1,12,20,36,0,0,,0,,
2016,5,1,12,20,37,0,0,,137,,
2016,5,1,12,20,38,0,0,,139,,
2016,5,1,12,20,39,0,0,,139,,
2016,5,1,12,20,40,0,0,,138,,
2016,5,1,12,20,41,0,0,,137,,
2016,5,1,12,20,42,0,0,,134,,
2016,5,1,12,20,43,0,0,,133,,
2016,5,1,12,20,44,0,0,,133,,
2016,5,1,12,20,45,0,0,,133,,
2016,5,1,12,20,46,0,0,,133,,
2016,5,1,12,20,47,0,0,,133,,
2016,5,1,12,20,48,0,0,,133,,
2016,5,1,12,20,49,0,0,,0,,
2016,5,1,12,20,50,0,0,,135,,
2016,5,1,12,20,51,0,0,,134,,
2016,5,1,12,20,52,0,0,,135,,
2016,5,1,12,20,53,0,0,,135,,
2016,5,1,12,20,54,0,0,,134,,
2016,5,1,12,20,55,0,0,,133,,
2016,5,1,12,20,56,0,0,,133,,
2016,5,1,12,20,57,0,0,,134,,
2016,5,1,12,20,58,0,0,,134,,
2016,5,1,12,20,59,0,0,,134,,
2016,5,1,12,21,0,0,0,,134,,
2016,5,1,12,21,1,0,0,,134,,
2016,5,1,12,21,2,0,0,,134,,
2016,5,1,12,21,3,0,0,,135,,
2016,5,1,12,21,4,0,0,,135,,
2016,5,1,12,21,5,0,0,,136,,
2016,5,1,12,21,6,0,0,,137,,
2016,5,1,12,21,7,0,0,,137,,
2016,5,1,12,21,8,0,0,,137,,
2016,5,1,12,21,9,0,0,,137,,
2016,5,1,12,21,10,0,0,,139,,
2016,5,1,12,21,11,0,0,,139,,
2016,5,1,12,21,12,0,0,,139,,
2016,5,1,12,21,13,0,0,,139,,
2016,5,1,12,21,14,0,0,,140,,
2016,5,1,12,21,15,0,0,,141,,
2016,5,1,12,21,16,0,0,,141,,
2016,5,1,12,21,17,0,0,,142,,
2016,5,1,12,21,18,0,0,,143,,
2016,5,1,12,21,19,0,0,,142,,
2016,5,1,12,21,20,0,0,,143,,
2016,5,1,12,21,21,0,0,,143,,
2016,5,1,12,21,22,0,0,,144,,
2016,5,1,12,21,23,0,0,,145,,
2016,5,1,12,21,24,0,0,,145,,
2016,5,1,12,21,25,0,0,,145,,
2016,5,1,12,21,26,0,0,,145,,
2016,5,1,12,21,27,0,0,,145,,
2016,5,1,12,21,28,0,0,,145,,
2016,5,1,12,21,29,0,0,,146,,
2016,5,1,12,21,30,0,0,,146,,
2016,5,1,12,21,31,0,0,,146,,
2016,5,1,12,21,32,0,0,,147,,
2016,5,1,12,21,33,0,0,,147,,
2016,5,1,12,21,34,0,0,,147,,
2016,5,1,12,21,35,0,0,,147,,
2016,5,1,12,21,36,0,0,,148,,
2016,5,1,12,21,37,0,0,,148,,
2016,5,1,12,21,38,0,0,,148,,
2016,5,1,12,21,39,0,0,,149,,
2016,5,1,12,21,40,0,0,,149,,
2016,5,1,12,21,41,0,0,,149,,
2016,5,1,12,21,42,0,0,,150,,
2016,5,1,12,21,43,0,0,,149,,
2016,5,1,12,21,44,16,103,,150,,
2016,5,1,12,21,45,16,102,,151,,
2016,5,1,12,21,46,15,100,,151,,
2016,5,1,12,21,47,16,100,,153,,
2016,5,1,12,21,48,16,100,,151,,
2016,5,1,12,21,49,16,105,,151,,
2016,5,1,12,21,50,16,105,,151,,
2016,5,1,12,21,51,16,105,,151,,
2016,5,1,12,21,52,16,105,,150,,
2016,5,1,12,21,53,16,105,,151,,
2016,5,1,12,21,54,0,0,,151,,
2016,5,1,12,21,55,0,0,,151,,
2016,5,1,12,21,56,0,0,,151,,
2016,5,1,12,21,57,0,0,,152,,
2016,5,1,12,21,58,0,0,,152,,
2016,5,1,12,21,59,0,0,,153,,
2016,5,1,12,22,0,0,0,,153,,
2016,5,1,12,22,1,0,0,,153,,
2016,5,1,12,22,2,0,0,,153,,
2016,5,1,12,22,3,0,0,,153,,
2016,5,1,12,22,4,16,103,,153,,
2016,5,1,12,22,5,16,103,,153,,
2016,5,1,12,22,6,16,103,,153,,
2016,5,1,12,22,7,16,103,,152,,
2016,5,1,12,22,8,16,103,,152,,
2016,5,1,12,22,9,0,0,,153,,
2016,5,1,12,22,10,0,0,,153,,
2016,5,1,12,22,11,0,0,,152,,
2016,5,1,12,22,12,0,0,,151,,
2016,5,1,12,22,13,0,0,,151,,
2016,5,1,12,22,14,0,0,,150,,
2016,5,1,12,22,15,0,0,,150,,
2016,5,1,12,22,16,0,0,,150,,
2016,5,1,12,22,17,0,0,,150,,
2016,5,1,12,22,18,0,0,,150,,
2016,5,1,12,22,19,0,0,,149,,
2016,5,1,12,22,20,0,0,,149,,
2016,5,1,12,22,21,15,97,,149,,
2016,5,1,12,22,22,14,93,,150,,
2016,5,1,12,22,23,14,94,,149,,
2016,5,1,12,22,24,14,94,,149,,
2016,5,1,12,22,25,14,94,,150,,
2016,5,1,12,22,26,14,94,,150,,
2016,5,1,12,22,27,14,94,,150,,
2016,5,1,12,22,28,0,0,,150,,
2016,5,1,12,22,29,16,102,,150,,
2016,5,1,12,22,30,16,102,,150,,
2016,5,1,12,22,31,16,105,,150,,
2016,5,1,12,22,32,16,102,,150,,
2016,5,1,12,22,33,16,102,,150,,
2016,5,1,12,22,34,16,102,,150,,
2016,5,1,12,22,35,16,102,,150,,
2016,5,1,12,22,36,16,102,,151,,
2016,5,1,12,22,37,0,0,,151,,
2016,5,1,12,22,38,0,0,,151,,
2016,5,1,12,22,39,0,0,,152,,
2016,5,1,12,22,40,0,0,,151,,
2016,5,1,12,22,41,0,0,,152,,
2016,5,1,12,22,42,0,0,,152,,
2016,5,1,12,22,43,0,0,,153,,
2016,5,1,12,22,44,0,0,,153,,
2016,5,1,12,22,45,15,95,,153,,
2016,5,1,12,22,46,15,101,,153,,
2016,5,1,12,22,47,15,101,,153,,
2016,5,1,12,22,48,16,103,,154,,
2016,5,1,12,22,49,16,102,,153,,
2016,5,1,12,22,50,16,102,,153,,
2016,5,1,12,22,51,16,103,,153,,
2016,5,1,12,22,52,16,103,,154,,
2016,5,1,12,22,53,16,103,,154,,
2016,5,1,12,22,54,16,103,,153,,
2016,5,1,12,22,55,16,103,,153,,
2016,5,1,12,22,56,15,89,,153,,
2016,5,1,12,22,57,16,102,,153,,
2016,5,1,12,22,58,16,102,,153,,
2016,5,1,12,22,59,16,102,,153,,
2016,5,1,12,23,0,16,102,,154,,
2016,5,1,12,23,1,16,102,,153,,
2016,5,1,12,23,2,16,102,,153,,
2016,5,1,12,23,3,16,102,,153,,
2016,5,1,12,23,4,0,0,,153,,
2016,5,1,12,23,5,0,0,,153,,
2016,5,1,12,23,6,0,0,,152,,
2016,5,1,12,23,7,0,0,,152,,
2016,5,1,12,23,8,0,0,,152,,
2016,5,1,12,23,9,17,108,,152,,
2016,5,1,12,23,10,15,108,,152,,
2016,5,1,12,23,11,15,108,,151,,
2016,5,1,12,23,12,14,15,,151,,
2016,5,1,12,23,13,14,15,,151,,
2016,5,1,12,23,14,15,98,,149,,
2016,5,1,12,23,15,15,98,,148,,
2016,5,1,12,23,16,16,100,,147,,
2016,5,1,12,23,17,16,101,,147,,
2016,5,1,12,23,18,16,101,,147,,
2016,5,1,12,23,19,16,101,,148,,
2016,5,1,12,23,20,16,102,,148,,
2016,5,1,12,23,21,16,102,,148,,
2016,5,1,12,23,22,16,100,,148,,
2016,5,1,12,23,23,16,102,,149,,
2016,5,1,12,23,24,16,102,,149,,
2016,5,1,12,23,25,16,106,,149,,
2016,5,1,12,23,26,17,107,,148,,
2016,5,1,12,23,27,17,110,,148,,
2016,5,1,12,23,28,17,110,,148,,
2016,5,1,12,23,29,17,110,,148,,
2016,5,1,12,23,30,17,110,,148,,
2016,5,1,12,23,31,17,110,,148,,
2016,5,1,12,23,32,0,0,,147,,
2016,5,1,12,23,33,0,0,,147,,
2016,5,1,12,23,34,0,0,,147,,
2016,5,1,12,23,35,0,0,,147,,
2016,5,1,12,23,36,0,0,,147,,
2016,5,1,12,23,37,0,0,,0,,
2016,5,1,12,23,38,0,0,,0,,
2016,5,1,12,23,39,0,0,,0,,
2016,5,1,12,23,40,0,0,,0,,
2016,5,1,12,23,41,0,0,,0,,
2016,5,1,12,23,42,0,0,,0,,
2016,5,1,12,23,43,0,0,,0,,
2016,5,1,12,23,44,0,0,,0,,
2016,5,1,12,23,45,0,0,,0,,
2016,5,1,12,23,46,0,0,,0,,
2016,5,1,12,23,47,0,0,,0,,
2016,5,1,12,23,48,0,0,,0,,
2016,5,1,12,23,49,0,0,,0,,
2016,5,1,12,23,50,0,0,,0,,
2016,5,1,12,23,51,0,0,,0,,
2016,5,1,12,23,52,0,0,,0,,
2016,5,1,12,23,53,0,0,,0,,
2016,5,1,12,23,54,0,0,,0,,
2016,5,1,12,23,55,0,0,,0,,
2016,5,1,12,23,56,0,0,,0,,
2016,5,1,12,23,57,0,0,,0,,
2016,5,1,12,23,58,0,0,,0,,
2016,5,1,12,23,59,0,0,,122,,
2016,5,1,12,24,0,0,0,,121,,
2016,5,1,12,24,1,13,27,,120,,
2016,5,1,12,24,2,13,27,,119,,
2016,5,1,12,24,3,13,27,,119,,
2016,5,1,12,24,4,13,27,,116,,
2016,5,1,12,24,5,0,0,,114,,
2016,5,1,12,24,6,0,0,,114,,
2016,5,1,12,24,7,0,0,,112,,
2016,5,1,12,24,8,0,0,,110,,
2016,5,1,12,24,9,0,0,,110,,
2016,5,1,12,24,10,0,0,,110,,
2016,5,1,12,24,11,0,0,,111,,
2016,5,1,12,24,12,0,0,,111,,
2016,5,1,12,24,13,0,0,,111,,
2016,5,1,12,24,14,0,0,,111,,
2016,5,1,12,24,15,0,0,,111,,
2016,5,1,12,24,16,0,0,,0,,
2016,5,1,12,24,17,0,0,,0,,
2016,5,1,12,24,18,0,0,,0,,
2016,5,1,12,24,19,0,0,,0,,
2016,5,1,12,24,20,0,0,,0,,
2016,5,1,12,24,21,0,0,,0,,
2016,5,1,12,24,22,0,0,,0,,
2016,5,1,12,24,23,0,0,,0,,
2016,5,1,12,24,24,0,0,,0,,
2016,5,1,12,24,25,0,0,,113,,
2016,5,1,12,24,26,0,0,,118,,
2016,5,1,12,24,27,0,0,,119,,
2016,5,1,12,24,28,0,0,,121,,
2016,5,1,12,24,29,0,0,,121,,
2016,5,1,12,24,30,0,0,,121,,
2016,5,1,12,24,31,0,0,,121,,
2016,5,1,12,24,32,0,0,,123,,
2016,5,1,12,24,33,0,0,,123,,
2016,5,1,12,24,34,0,0,,124,,
2016,5,1,12,24,35,0,0,,123,,
2016,5,1,12,24,36,0,0,,123,,
2016,5,1,12,24,37,0,0,,120,,
2016,5,1,12,24,38,0,0,,117,,
2016,5,1,12,24,39,0,0,,116,,
2016,5,1,12,24,40,0,0,,117,,
2016,5,1,12,24,41,0,0,,118,,
2016,5,1,12,24,42,0,0,,117,,
2016,5,1,12,24,43,0,0,,117,,
2016,5,1,12,24,44,0,0,,117,,
2016,5,1,12,24,45,0,0,,115,,
2016,5,1,12,24,46,0,0,,116,,
2016,5,1,12,24,47,0,0,,116,,
2016,5,1,12,24,48,0,0,,117,,
2016,5,1,12,24,49,0,0,,117,,
2016,5,1,12,24,50,0,0,,119,,
2016,5,1,12,24,51,0,0,,122,,
2016,5,1,12,24,52,0,0,,124,,
2016,5,1,12,24,53,0,0,,126,,
2016,5,1,12,24,54,0,0,,128,,
2016,5,1,12,24,55,0,0,,130,,
2016,5,1,12,24,56,0,0,,131,,
2016,5,1,12,24,57,0,0,,132,,
2016,5,1,12,24,58,0,0,,133,,
2016,5,1,12,24,59,0,0,,133,,
2016,5,1,12,25,0,0,0,,132,,
2016,5,1,12,25,1,0,0,,133,,
2016,5,1,12,25,2,0,0,,133,,
2016,5,1,12,25,3,0,0,,133,,
2016,5,1,12,25,4,0,0,,133,,
2016,5,1,12,25,5,0,0,,133,,
2016,5,1,12,25,6,0,0,,133,,
2016,5,1,12,25,7,0,0,,132,,
2016,5,1,12,25,8,0,0,,132,,
2016,5,1,12,25,9,0,0,,132,,
2016,5,1,12,25,10,14,110,,133,,
2016,5,1,12,25,11,14,110,,133,,
2016,5,1,12,25,12,14,110,,133,,
2016,5,1,12,25,13,14,110,,132,,
2016,5,1,12,25,14,14,110,,132,,
2016,5,1,12,25,15,0,0,,133,,
2016,5,1,12,25,16,0,0,,134,,
2016,5,1,12,25,17,0,0,,135,,
2016,5,1,12,25,18,0,0,,136,,
2016,5,1,12,25,19,7,51,,136,,
2016,5,1,12,25,20,10,82,,135,,
2016,5,1,12,25,21,10,82,,134,,
2016,5,1,12,25,22,10,82,,133,,
2016,5,1,12,25,23,10,82,,133,,
2016,5,1,12,25,24,10,82,,133,,
2016,5,1,12,25,25,0,0,,132,,
2016,5,1,12,25,26,0,0,,131,,
2016,5,1,12,25,27,0,0,,131,,
2016,5,1,12,25,28,0,0,,129,,
2016,5,1,12,25,29,0,0,,131,,
2016,5,1,12,25,30,0,0,,132,,
2016,5,1,12,25,31,0,0,,132,,
2016,5,1,12,25,32,0,0,,131,,
2016,5,1,12,25,33,0,0,,131,,
2016,5,1,12,25,34,0,0,,131,,
2016,5,1,12,25,35,0,0,,131,,
2016,5,1,12,25,36,0,0,,132,,
2016,5,1,12,25,37,0,0,,132,,
2016,5,1,12,25,38,0,0,,131,,
2016,5,1,12,25,39,0,0,,131,,
2016,5,1,12,25,40,0,0,,133,,
2016,5,1,12,25,41,0,0,,134,,
2016,5,1,12,25,42,0,0,,135,,
2016,5,1,12,25,43,0,0,,134,,
2016,5,1,12,25,44,0,0,,134,,
2016,5,1,12,25,45,0,0,,132,,
2016,5,1,12,25,46,0,0,,133,,
2016,5,1,12,25,47,0,0,,134,,
2016,5,1,12,25,48,0,0,,134,,
2016,5,1,12,25,49,0,0,,135,,
2016,5,1,12,25,50,0,0,,134,,
2016,5,1,12,25,51,0,0,,134,,
2016,5,1,12,25,52,0,0,,134,,
2016,5,1,12,25,53,0,0,,134,,
2016,5,1,12,25,54,0,0,,134,,
2016,5,1,12,25,55,0,0,,133,,
2016,5,1,12,25,56,0,0,,133,,
2016,5,1,12,25,57,0,0,,133,,
2016,5,1,12,25,58,11,75,,134,,
2016,5,1,12,25,59,11,75,,133,,
2016,5,1,12,26,0,11,75,,133,,
2016,5,1,12,26,1,11,75,,133,,
2016,5,1,12,26,2,11,75,,133,,
2016,5,1,12,26,3,0,0,,132,,
2016,5,1,12,26,4,0,0,,132,,
2016,5,1,12,26,5,0,0,,132,,
2016,5,1,12,26,6,0,0,,132,,
2016,5,1,12,26,7,0,0,,132,,
2016,5,1,12,26,8,0,0,,130,,
2016,5,1,12,26,9,0,0,,130,,
2016,5,1,12,26,10,0,0,,128,,
2016,5,1,12,26,11,0,0,,128,,
2016,5,1,12,26,12,0,0,,131,,
2016,5,1,12,26,13,0,0,,131,,
2016,5,1,12,26,14,0,0,,132,,
2016,5,1,12,26,15,0,0,,132,,
2016,5,1,12,26,16,0,0,,133,,
2016,5,1,12,26,17,0,0,,133,,
2016,5,1,12,26,18,0,0,,132,,
2016,5,1,12,26,19,0,0,,132,,
2016,5,1,12,26,20,0,0,,131,,
2016,5,1,12,26,21,0,0,,130,,
2016,5,1,12,26,22,0,0,,130,,
2016,5,1,12,26,23,0,0,,130,,
2016,5,1,12,26,24,0,0,,130,,
2016,5,1,12,26,25,0,0,,130,,
2016,5,1,12,26,26,0,0,,131,,
2016,5,1,12,26,27,0,0,,130,,
2016,5,1,12,26,28,0,0,,130,,
2016,5,1,12,26,29,0,0,,129,,
2016,5,1,12,26,30,0,0,,129,,
2016,5,1,12,26,31,0,0,,129,,
2016,5,1,12,26,32,0,0,,132,,
2016,5,1,12,26,33,0,0,,133,,
2016,5,1,12,26,34,0,0,,134,,
2016,5,1,12,26,35,0,0,,134,,
2016,5,1,12,26,36,0,0,,134,,
2016,5,1,12,26,37,0,0,,134,,
2016,5,1,12,26,38,0,0,,134,,
2016,5,1,12,26,39,0,0,,0,,
2016,5,1,12,26,40,0,0,,140,,
2016,5,1,12,26,41,0,0,,141,,
2016,5,1,12,26,42,0,0,,141,,
2016,5,1,12,26,43,0,0,,142,,
2016,5,1,12,26,44,0,0,,142,,
2016,5,1,12,26,45,0,0,,142,,
2016,5,1,12,26,46,0,0,,142,,
2016,5,1,12,26,47,0,0,,142,,
2016,5,1,12,26,48,0,0,,143,,
2016,5,1,12,26,49,0,0,,142,,
2016,5,1,12,26,50,0,0,,141,,
2016,5,1,12,26,51,0,0,,141,,
2016,5,1,12,26,52,0,0,,141,,
2016,5,1,12,26,53,0,0,,139,,
2016,5,1,12,26,54,0,0,,139,,
2016,5,1,12,26,55,8,82,,138,,
2016,5,1,12,26,56,8,82,,138,,
2016,5,1,12,26,57,8,82,,140,,
2016,5,1,12,26,58,8,82,,140,,
2016,5,1,12,26,59,1,0,,140,,
2016,5,1,12,27,0,1,0,,140,,
2016,5,1,12,27,1,3,0,,140,,
2016,5,1,12,27,2,3,0,,139,,
2016,5,1,12,27,3,3,0,,138,,
2016,5,1,12,27,4,0,0,,138,,
2016,5,1,12,27,5,0,0,,139,,
2016,5,1,12,27,6,0,0,,139,,
2016,5,1,12,27,7,1,0,,139,,
2016,5,1,12,27,8,1,0,,139,,
2016,5,1,12,27,9,3,0,,138,,
2016,5,1,12,27,10,3,0,,138,,
2016,5,1,12,27,11,3,0,,138,,
2016,5,1,12,27,12,2,0,,137,,
2016,5,1,12,27,13,2,0,,137,,
2016,5,1,12,27,14,2,0,,136,,
2016,5,1,12,27,15,3,0,,137,,
2016,5,1,12,27,16,3,0,,137,,
2016,5,1,12,27,17,3,0,,137,,
2016,5,1,12,27,18,4,0,,137,,
2016,5,1,12,27,19,4,0,,137,,
2016,5,1,12,27,20,3,0,,137,,
2016,5,1,12,27,21,3,0,,137,,
2016,5,1,12,27,22,3,0,,137,,
2016,5,1,12,27,23,0,0,,136,,
2016,5,1,12,27,24,0,0,,136,,
2016,5,1,12,27,25,0,0,,136,,
2016,5,1,12,27,26,0,0,,135,,
2016,5,1,12,27,27,1,0,,135,,
2016,5,1,12,27,28,6,0,,135,,
