YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SPEED,CADENCE,POWER,HEART_RATE,FRONT_GEAR_STAGES,REAR_GEAR_STAGES
2016,4,30,13,18,31,32,49,,130,,
2016,4,30,13,18,32,0,0,,130,,
2016,4,30,13,18,33,0,0,,133,,
2016,4,30,13,18,34,0,0,,133,,
2016,4,30,13,18,35,0,0,,134,,
2016,4,30,13,18,36,0,0,,134,,
2016,4,30,13,18,37,28,49,,132,,
2016,4,30,13,18,38,26,0,,131,,
2016,4,30,13,18,39,22,0,,129,,
2016,4,30,13,18,40,21,0,,127,,
2016,4,30,13,18,41,23,0,,125,,
2016,4,30,13,18,42,25,0,,124,,
2016,4,30,13,18,43,27,0,,123,,
2016,4,30,13,18,44,28,0,,123,,
2016,4,30,13,18,45,28,0,,124,,
2016,4,30,13,18,46,25,0,,124,,
2016,4,30,13,18,47,26,0,,120,,
2016,4,30,13,18,48,27,0,,117,,
2016,4,30,13,18,49,24,0,,117,,
2016,4,30,13,18,50,19,0,,117,,
2016,4,30,13,18,51,16,0,,117,,
2016,4,30,13,18,52,16,0,,110,,
2016,4,30,13,18,53,17,0,,110,,
2016,4,30,13,18,54,17,1,,112,,
2016,4,30,13,18,55,23,85,,112,,
2016,4,30,13,18,56,24,85,,112,,
2016,4,30,13,18,57,26,85,,112,,
2016,4,30,13,18,58,27,85,,118,,
2016,4,30,13,18,59,30,85,,117,,
2016,4,30,13,19,0,22,0,,115,,
2016,4,30,13,19,1,22,0,,115,,
2016,4,30,13,19,2,22,0,,115,,
2016,4,30,13,19,3,24,0,,113,,
2016,4,30,13,19,4,24,0,,113,,
2016,4,30,13,19,5,24,0,,113,,
2016,4,30,13,19,6,24,0,,113,,
2016,4,30,13,19,7,22,0,,113,,
2016,4,30,13,19,8,19,0,,113,,
2016,4,30,13,19,9,16,0,,0,,
2016,4,30,13,19,10,17,0,,0,,
2016,4,30,13,19,11,18,3,,0,,
2016,4,30,13,19,12,17,3,,0,,
2016,4,30,13,19,13,19,3,,0,,
2016,4,30,13,19,14,19,3,,117,,
2016,4,30,13,19,15,20,3,,117,,
2016,4,30,13,19,16,19,3,,115,,
2016,4,30,13,19,17,18,0,,116,,
2016,4,30,13,19,18,17,0,,116,,
2016,4,30,13,19,19,17,0,,115,,
2016,4,30,13,19,20,17,15,,115,,
2016,4,30,13,19,21,14,15,,114,,
2016,4,30,13,19,22,12,15,,114,,
2016,4,30,13,19,23,13,15,,114,,
2016,4,30,13,19,24,15,12,,114,,
2016,4,30,13,19,25,16,12,,114,,
2016,4,30,13,19,26,16,12,,113,,
2016,4,30,13,19,27,17,12,,112,,
2016,4,30,13,19,28,17,12,,110,,
2016,4,30,13,19,29,18,0,,110,,
2016,4,30,13,19,30,20,0,,108,,
2016,4,30,13,19,31,19,0,,108,,
2016,4,30,13,19,32,18,0,,109,,
2016,4,30,13,19,33,18,0,,109,,
2016,4,30,13,19,34,19,12,,109,,
2016,4,30,13,19,35,18,12,,109,,
2016,4,30,13,19,36,15,12,,113,,
2016,4,30,13,19,37,15,12,,113,,
2016,4,30,13,19,38,15,12,,117,,
2016,4,30,13,19,39,13,69,,119,,
2016,4,30,13,19,40,14,69,,119,,
2016,4,30,13,19,41,14,69,,118,,
2016,4,30,13,19,42,14,69,,118,,
2016,4,30,13,19,43,14,69,,119,,
2016,4,30,13,19,44,14,69,,120,,
2016,4,30,13,19,45,0,0,,122,,
2016,4,30,13,19,46,0,0,,123,,
2016,4,30,13,19,47,0,0,,123,,
2016,4,30,13,19,48,0,0,,123,,
2016,4,30,13,19,49,0,0,,125,,
2016,4,30,13,19,50,0,0,,127,,
2016,4,30,13,19,51,0,0,,127,,
2016,4,30,13,19,52,0,0,,137,,
2016,4,30,13,19,53,0,0,,137,,
2016,4,30,13,19,54,0,0,,137,,
2016,4,30,13,19,55,0,0,,137,,
2016,4,30,13,19,56,0,0,,137,,
2016,4,30,13,19,57,0,0,,0,,
2016,4,30,13,19,58,14,63,,135,,
2016,4,30,13,19,59,17,63,,133,,
2016,4,30,13,20,0,17,63,,131,,
2016,4,30,13,20,1,17,63,,128,,
2016,4,30,13,20,2,17,63,,124,,
2016,4,30,13,20,3,16,63,,124,,
2016,4,30,13,20,4,16,63,,120,,
2016,4,30,13,20,5,15,0,,120,,
2016,4,30,13,20,6,16,5,,120,,
2016,4,30,13,20,7,16,97,,120,,
2016,4,30,13,20,8,17,97,,120,,
2016,4,30,13,20,9,16,97,,122,,
2016,4,30,13,20,10,16,97,,123,,
2016,4,30,13,20,11,16,97,,123,,
2016,4,30,13,20,12,16,97,,123,,
2016,4,30,13,20,13,16,97,,123,,
2016,4,30,13,20,14,14,97,,123,,
2016,4,30,13,20,15,15,13,,120,,
2016,4,30,13,20,16,18,101,,120,,
2016,4,30,13,20,17,18,101,,121,,
2016,4,30,13,20,18,19,101,,125,,
2016,4,30,13,20,19,19,101,,125,,
2016,4,30,13,20,20,18,101,,125,,
2016,4,30,13,20,21,16,0,,121,,
2016,4,30,13,20,22,15,0,,121,,
2016,4,30,13,20,23,15,0,,121,,
2016,4,30,13,20,24,18,107,,114,,
2016,4,30,13,20,25,19,107,,116,,
2016,4,30,13,20,26,17,107,,118,,
2016,4,30,13,20,27,14,17,,122,,
2016,4,30,13,20,28,14,17,,123,,
2016,4,30,13,20,29,15,91,,123,,
2016,4,30,13,20,30,17,91,,120,,
2016,4,30,13,20,31,18,91,,120,,
2016,4,30,13,20,32,19,91,,119,,
2016,4,30,13,20,33,19,91,,118,,
2016,4,30,13,20,34,17,91,,117,,
2016,4,30,13,20,35,16,91,,117,,
2016,4,30,13,20,36,16,0,,117,,
2016,4,30,13,20,37,15,0,,118,,
2016,4,30,13,20,38,15,0,,117,,
2016,4,30,13,20,39,15,0,,112,,
2016,4,30,13,20,40,17,0,,108,,
2016,4,30,13,20,41,16,0,,107,,
2016,4,30,13,20,42,17,0,,108,,
2016,4,30,13,20,43,18,0,,110,,
2016,4,30,13,20,44,17,0,,110,,
2016,4,30,13,20,45,18,3,,111,,
2016,4,30,13,20,46,20,3,,111,,
2016,4,30,13,20,47,20,3,,112,,
2016,4,30,13,20,48,20,3,,113,,
2016,4,30,13,20,49,21,3,,114,,
2016,4,30,13,20,50,21,3,,115,,
2016,4,30,13,20,51,21,0,,115,,
2016,4,30,13,20,52,23,0,,115,,
2016,4,30,13,20,53,22,0,,115,,
2016,4,30,13,20,54,21,0,,113,,
2016,4,30,13,20,55,21,0,,113,,
2016,4,30,13,20,56,21,0,,113,,
2016,4,30,13,20,57,22,0,,113,,
2016,4,30,13,20,58,22,0,,116,,
2016,4,30,13,20,59,22,0,,118,,
2016,4,30,13,21,0,22,0,,117,,
2016,4,30,13,21,1,22,0,,112,,
2016,4,30,13,21,2,22,0,,107,,
2016,4,30,13,21,3,21,0,,106,,
2016,4,30,13,21,4,21,0,,106,,
2016,4,30,13,21,5,22,0,,109,,
2016,4,30,13,21,6,23,0,,110,,
2016,4,30,13,21,7,23,0,,112,,
2016,4,30,13,21,8,23,0,,112,,
2016,4,30,13,21,9,21,0,,112,,
2016,4,30,13,21,10,20,0,,111,,
2016,4,30,13,21,11,20,0,,111,,
2016,4,30,13,21,12,21,0,,111,,
2016,4,30,13,21,13,21,0,,112,,
2016,4,30,13,21,14,21,0,,112,,
2016,4,30,13,21,15,22,0,,112,,
2016,4,30,13,21,16,23,0,,111,,
2016,4,30,13,21,17,23,0,,110,,
2016,4,30,13,21,18,23,0,,108,,
2016,4,30,13,21,19,22,0,,105,,
2016,4,30,13,21,20,22,0,,103,,
2016,4,30,13,21,21,13,0,,103,,
2016,4,30,13,21,22,13,1,,103,,
2016,4,30,13,21,23,12,1,,103,,
2016,4,30,13,21,24,12,1,,106,,
2016,4,30,13,21,25,12,1,,109,,
2016,4,30,13,21,26,12,1,,111,,
2016,4,30,13,21,27,12,22,,112,,
2016,4,30,13,21,28,13,22,,117,,
2016,4,30,13,21,29,14,22,,118,,
2016,4,30,13,21,30,14,22,,118,,
2016,4,30,13,21,31,14,22,,117,,
2016,4,30,13,21,32,14,22,,115,,
2016,4,30,13,21,33,13,22,,115,,
2016,4,30,13,21,34,12,22,,108,,
2016,4,30,13,21,35,12,7,,104,,
2016,4,30,13,21,36,12,7,,103,,
2016,4,30,13,21,37,12,7,,103,,
2016,4,30,13,21,38,12,7,,104,,
2016,4,30,13,21,39,12,7,,109,,
2016,4,30,13,21,40,0,0,,112,,
2016,4,30,13,21,41,0,0,,115,,
2016,4,30,13,21,42,0,0,,115,,
2016,4,30,13,21,43,0,0,,111,,
2016,4,30,13,21,44,0,0,,108,,
2016,4,30,13,21,45,0,0,,108,,
2016,4,30,13,21,46,0,0,,101,,
2016,4,30,13,21,47,0,0,,99,,
2016,4,30,13,21,48,0,0,,99,,
2016,4,30,13,21,49,0,0,,99,,
2016,4,30,13,21,50,0,0,,99,,
2016,4,30,13,21,51,0,0,,100,,
2016,4,30,13,21,52,0,0,,100,,
2016,4,30,13,21,53,0,0,,102,,
2016,4,30,13,21,54,0,0,,104,,
2016,4,30,13,21,55,0,0,,104,,
2016,4,30,13,21,56,0,0,,105,,
2016,4,30,13,21,57,0,0,,105,,
2016,4,30,13,21,58,0,0,,105,,
2016,4,30,13,21,59,0,0,,106,,
2016,4,30,13,22,0,0,0,,106,,
2016,4,30,13,22,1,0,0,,108,,
2016,4,30,13,22,2,0,0,,110,,
2016,4,30,13,22,3,0,0,,110,,
2016,4,30,13,22,4,0,0,,114,,
2016,4,30,13,22,5,9,20,,117,,
2016,4,30,13,22,6,9,20,,117,,
2016,4,30,13,22,7,9,20,,117,,
2016,4,30,13,22,8,9,20,,116,,
2016,4,30,13,22,9,9,20,,116,,
2016,4,30,13,22,10,8,72,,116,,
2016,4,30,13,22,11,8,72,,116,,
2016,4,30,13,22,12,14,72,,116,,
2016,4,30,13,22,13,14,72,,116,,
2016,4,30,13,22,14,14,72,,112,,
2016,4,30,13,22,15,14,72,,111,,
2016,4,30,13,22,16,14,72,,109,,
2016,4,30,13,22,17,8,72,,109,,
2016,4,30,13,22,18,8,72,,109,,
2016,4,30,13,22,19,8,72,,109,,
2016,4,30,13,22,20,8,72,,107,,
2016,4,30,13,22,21,8,72,,108,,
2016,4,30,13,22,22,0,0,,108,,
2016,4,30,13,22,23,0,0,,110,,
